###############################################################################
# pdi.txt
# This file was auto-generated by cryptotvgen v1.1.0
###############################################################################
# Parameter:
#
# add_partial            - False
# aead                   - pyjamask128aeadv1
# block_size             - 128
# block_size_msg_digest  - None
# cc_hls                 - False
# cc_pad_ad              - 0
# cc_pad_d               - 0
# cc_pad_enable          - False
# cc_pad_style           - 1
# ciph_exp               - False
# ciph_exp_noext         - False
# gen_custom_mode        - 0
# hash                   - None
# io (W,SW)              - (32, 32)
# key_size               - 128
# max_ad                 - 128
# max_block_per_sgmt     - 9999
# max_d                  - 128
# max_io_per_line        - 9999
# message_digest_size    - 64
# min_ad                 - 0
# min_d                  - 0
# msg_format             - ('npub', 'ad', 'data', 'tag')
# npub_size              - 96
# nsec_size              - 0
# offline                - False
# tag_size               - 128
###############################################################################

#### Authenticated Encryption
#### MsgID=  1, KeyID=  1 Ad Size =  114, Pt Size =  125
# Instruction: Opcode=Activate Key
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = FED961F8842F379A24DF17EB
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=24 bytes
HDR = 12000018
DAT = 4832C7DC5CA93263009C5D0F7F5AB8449F74C73ABFAB2EB6
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=108 bytes
HDR = 4700006C
DAT = 066EA0217F2670BB16576A01E4AE25A528C4B85FC9C040CB0656943106ED65F3B3D79C2A39BD45049F8C8F2E47F2BFFB5F6DFF06966AE79176711F7150D0A5885AFE1D3BE9B608A0EC9916026C4F4104F641FBD2555465AFE302BF674F7CD2D86D7E6F99806D4CDF1FC4C8E6

#### Authenticated Decryption
#### MsgID= 142, KeyID= 74 Ad Size =    0, Ct Size =   38
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 2AA9B14893F515E97A2E8EF8
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=0 bytes
HDR = 12000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=38 bytes
HDR = 56000026
DAT = 69FD98C77513E719A51FDEBB05B270385E9939CA0E5CF939A2573145F1B509A6949EA95013080000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = F8051F8803A4772EEFF2F8DACB0109AF

#### Authenticated Decryption
#### MsgID= 143, KeyID= 74 Ad Size =   95, Ct Size =    7
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = DD549538B60D2A54342AB44C
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=95 bytes
HDR = 1200005F
DAT = C6777C18C43B3184D0655D5FA00707CC3551CCE3EF787F55C90631A29414FD1E07E301C351F9858745C08F1D97BD2CF8925FE17186A61C093073F4F6DB7CC63A953DC7BD09DADDF230AFCE5244981C9E2396F75A4292C5482A04D596887B0000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=7 bytes
HDR = 56000007
DAT = D3672C3B28766B00
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = C3A5CA1FA46E90BA5044D3C38CB14504

#### Authenticated Encryption
#### MsgID= 144, KeyID= 75 Ad Size =    8, Pt Size =   36
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 5C34A965A4FB5675A2268CF7
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=8 bytes
HDR = 12000008
DAT = 5CB914EAEFE29E25
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=36 bytes
HDR = 47000024
DAT = 128688C72841F607130BD173FDD46E1539B860EBE46A741E7C48E248F645CD071B85C589

#### Authenticated Decryption
#### MsgID= 145, KeyID= 76 Ad Size =  100, Ct Size =   80
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 0F181A6EFDEE8FFA95DCD0B5
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=100 bytes
HDR = 12000064
DAT = AC8CCB593B2930BC639DF2B5CDE956F6193343599AC88146BC62581DE39130ABD4C611522A3CD4210E52F634A61476445833342CC89F817E41B2EAC7B15EEE9BB726743B9096364124BE4CE21C4444FFBFC87A5A05F8D332E651BEA789E7B0AC98FD9A79
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=80 bytes
HDR = 56000050
DAT = BF1C32C23B28765EB2306B9F8D93A2E9DE8E4ED65C1AFAFFDE11020579D16D45FC90BBC986D82C3AD33207D5AF16041C3CF5CCE5111CB0C9AF501EE414AE315DB2B3DAC0129581811C8AF416943CD20B
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 9CA1F177E4A41DE71227432D1B0C1F29

#### Authenticated Decryption
#### MsgID= 146, KeyID= 76 Ad Size =   18, Ct Size =  123
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 8FA5B664A47AE09596398E5B
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=18 bytes
HDR = 12000012
DAT = E3EA7E43B866DB94A794F7E27922A7B9CD090000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=123 bytes
HDR = 5600007B
DAT = 2A52B441CF0C021683A43D39018B3150FBFDE5404314F8A83D95DDF99DC4BAED0692874B0517924CB502DF06DA967D655164AD2A34A52E1F6A56C390F1439B4F8DDD1C3352679DABAE1F2AB4990DD84EB2316AF584940D3BCF6EF090478EFC11F3C2F5A9F56BA06F6979BAFD38B4A1BAB20812EC3CB59E54E905A800
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = C270302E441B199FB246ABCB9BBBF073

#### Authenticated Encryption
#### MsgID= 147, KeyID= 77 Ad Size =   98, Pt Size =  120
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = F105DBC70B333FBB51EB5E80
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=98 bytes
HDR = 12000062
DAT = 1B533AFD10915BEAD573A055F5556923F498C9A43822FBC2E38CE21A17198064C6C0E4E0545C5DFFF33CFE66D933958BB1234CD13D3E39AEA684080AAF6AB28D2E48B98EE4A620AD81FDF88E9DFBF02B7B5583304FCEE52C95AE6E6A0E7A63A25AEF0000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=120 bytes
HDR = 47000078
DAT = D90D71D0CF5C815E97F64197D7028707CAC6BAD66783598242FA0143DD43F21BEC3892DF0C173203F1EE7BD0CCFFB3A4C8FB3B7D938A823EB4FD3540B1DF0962AADB801EDDB572F3A6A664B4CD23314ABEEC3EE9C8B728AB586340524B4FBC3674793689F9CB0474C83EFD5389D717A1EA8CCADD9D9AB4F9

#### Authenticated Encryption
#### MsgID= 148, KeyID= 78 Ad Size =    2, Pt Size =    2
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = D7A2B84D1E52D98129749FDD
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=2 bytes
HDR = 12000002
DAT = 18290000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=2 bytes
HDR = 47000002
DAT = 434A0000

#### Authenticated Encryption
#### MsgID= 149, KeyID= 79 Ad Size =   67, Pt Size =   66
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = CC99FB8EF7C1B3FE3C4773DC
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=67 bytes
HDR = 12000043
DAT = FC1D5A457E01020CBC747414AA24E11AC5FCA2B9C493859344FD33935A6B68E2217631032A9D8FBEEE2B3C29BD60A34353070B8D2A68AE8515216097A060EED147EEEC00
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=66 bytes
HDR = 47000042
DAT = 00AF0C09037A9DD85879AC0EE528EA08E2C3ED378462B4CAB8039DCF3D9657A0011AFFF49D77370DE1861B99FE148FCBEB15199B9FC51F6A05F7205627D877E1A5CA0000

#### Authenticated Decryption
#### MsgID= 150, KeyID= 80 Ad Size =  126, Ct Size =   74
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 8D9DE93090E2937FC94020F1
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=126 bytes
HDR = 1200007E
DAT = 346DDD632F026A6523B95036597D0280DDB9053C2EE4EF4C99F2B7B53F81F10818144D8DB228313F1BFAF1BCA670FE83F0C10CE6D9CAFF6412F255A0F0FF9C3EBEA3D20DA3EE4F9BFC4E9B40155938820D4B3F9BCE8EF24BC2111B1628AC64943348D4CC4006118A81A39E1C77F09817A3469885947AF093E15E978310DF0000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=74 bytes
HDR = 5600004A
DAT = 71FCB15FD48CBC273A01751D012AACA9A4F8CF6F44C4D2559E22387A1D50588FD2F9B45E88BDD55C414AFD5075759A4F36653A397187D4E95229C5FCA15C3EF3A5D8BB60A122635EA4220000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 8889E4776DC497A2EFD4D6CC1DF68050

#### Authenticated Decryption
#### MsgID= 151, KeyID= 80 Ad Size =  116, Ct Size =   54
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = F4976564563213F5767C7464
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=116 bytes
HDR = 12000074
DAT = 9987C5F73F831ABC3EDC03C23D52783B1F278D6E50281AA774811A7CD9CC89FA796682DFB9BE36C2E59C0C7A176393B2745E6A9821043C38F50D853C4D9EF8AE4FF8D0484D949DEFC9276CF0DBBDB56982A46C03FA10974EB4F58E9B5A8A374975D7FB4988876870C9014E746A5D12492780061A
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=54 bytes
HDR = 56000036
DAT = AC9750D0C013EDCF2A7FE9DF56FEB0CD03F97684B1DB36CE207889384F701FA21A2B81A0DCB778A17AC309300B4F93C60D5CAA9E96610000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 373A970CB03A60F458FFB011B9C4AF6D

#### Authenticated Decryption
#### MsgID= 152, KeyID= 80 Ad Size =   29, Ct Size =   35
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 85F098808CD2C61BBC7E7510
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=29 bytes
HDR = 1200001D
DAT = AFAC3962B3F8A612117CAD7AB55DD0D14EEF685A2F2BB9E13532972EF6000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=35 bytes
HDR = 56000023
DAT = B2522CC9AFA96D5F73D5841726FA257C8FDA67FEFB5B5B661B0E40438DEFB983F8051300
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 2550622237C9A1CBBC58BF7C5C032313

#### Authenticated Decryption
#### MsgID= 153, KeyID= 81 Ad Size =   71, Ct Size =    2
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 6347C3317885E8F039FB1BB9
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=71 bytes
HDR = 12000047
DAT = 915F74C772777838EDC69D86FAF62288D93199A2D3541DB5BD8C0C99B58AF54973C003B476B33AA2F5FE675AE2040B991958378C5956901F26657736F00F0FDD0F1993B4A5410100
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=2 bytes
HDR = 56000002
DAT = 92F20000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = AAAF218F88D014B8B3A444C9EEA1CD8F

#### Authenticated Decryption
#### MsgID= 154, KeyID= 81 Ad Size =   17, Ct Size =   52
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 20AB679E334967907AC66A38
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=17 bytes
HDR = 12000011
DAT = 0174758AF5C8A3E41095E696F3544DED29000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=52 bytes
HDR = 56000034
DAT = 16637793109BEBB08C3349C22E5F9B49B6ACFD17F71D800C18985D1E3DDB2E13AB21447D217DB4F189DEAD44D481BDD50940F043
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 20E7DF6F706D173EDAE790E2872331FD

#### Authenticated Decryption
#### MsgID= 155, KeyID= 82 Ad Size =   17, Ct Size =   48
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = A6EFA4AD15E8102D04600B4C
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=17 bytes
HDR = 12000011
DAT = 9AD344DCC56BC7F461F4BFA051BD1DEB0C000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=48 bytes
HDR = 56000030
DAT = 217EC5EBBE3CF6AE2B58A43BD159B0ED9C80926D4908634CA2B1AB424628D7A38FAB327446778C633CE3E797767F912F
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = F1DAFF9870B33AE2568F010D550AD31E

#### Authenticated Encryption
#### MsgID= 156, KeyID= 82 Ad Size =    9, Pt Size =   33
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 615F021B91FA7BD9D07C7334
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=9 bytes
HDR = 12000009
DAT = 9320E2972F7CF37595000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=33 bytes
HDR = 47000021
DAT = 16369B569A3477F8D2B9AD78AA0640A83C13FA7CDEC1E2F410634EF33842F56342000000

#### Authenticated Encryption
#### MsgID= 157, KeyID= 82 Ad Size =   24, Pt Size =    3
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 2F86616DA7D5596338BF7A3F
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=24 bytes
HDR = 12000018
DAT = 739FCC3C679374E5F018D037115633A8674FF15B88ED490F
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=3 bytes
HDR = 47000003
DAT = E6D47700

#### Authenticated Encryption
#### MsgID= 158, KeyID= 82 Ad Size =   64, Pt Size =   12
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 67A4219FEDEA4D6ADFDB4750
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=64 bytes
HDR = 12000040
DAT = 571E1D37D80D75212423AB389B4651B341C9A8E4E39BEE379C8F5C91BAB3A2E76BF7E239DC039BEBB6B28A099D6A22BD5D652B28ED0D0F77765A1EC0D73DBC5D
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=12 bytes
HDR = 4700000C
DAT = A17BD20C351E514F07C4A990

#### Authenticated Encryption
#### MsgID= 159, KeyID= 83 Ad Size =   69, Pt Size =  102
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = B2AEC6B65693D546CA2C5D4A
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=69 bytes
HDR = 12000045
DAT = 6CB5E2D73FE361659B93E6E450ED14A427ACB9C3B155F9C4D295B7EC4FFE8606E700FC3EF8D1F5F94F603E849482AEBDD0EFD6A7039E3429D0BE07C7A0AAF69D83AFC342E3000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=102 bytes
HDR = 47000066
DAT = BF88471C4128B0D692853AF981AC5BA2FDA93AF17721C6F3FFCC2C030D8BB2DB82D70E6F62E9BE1E6024ED476324F079964E5BC927D3CCD8A4970CEAA3D826A3BC71D5F1A09BF1DF4894A067283A433E26BB72ABCA5153443AAAA13DC4B09E85B93E51A1CC550000

#### Authenticated Encryption
#### MsgID= 160, KeyID= 84 Ad Size =   82, Pt Size =   46
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = E7669164C85CE57188F7A5E4
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=82 bytes
HDR = 12000052
DAT = D42EBA716B9D38AB5164C39E2B482869B4B813115C6EE86B0CC9E588B1B5918163D031AD4E144CBAC89208994D2DDCBD6AB8920D31C5692AFAF41A3767DF19E44060B1BF7403D3F87CA7B9615598C6DECBD20000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=46 bytes
HDR = 4700002E
DAT = 9C23D254785CB11E772752EAFF6EA65436312D134EB743CDB37F6EAA8FE08B9FEC437B2C91ECBD4E4228A6D92FCF0000

#### Authenticated Encryption
#### MsgID= 161, KeyID= 84 Ad Size =   21, Pt Size =   97
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 016F22BBCF73B8D6FA402ADA
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=21 bytes
HDR = 12000015
DAT = 6DED0ED313CA636449C513722FB85E835559EAC8CB000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=97 bytes
HDR = 47000061
DAT = 74A5AD9C1423272E01CBB792384DACFAF60880D820B7F02706C0A5226F398D5E916D561AEE29FFC5E3D3D4316A47739FC3216D5740F9B15003546E2BE56C4712B1F52058C5809CE26423F21D16AA752841738FE9DF185679EDD6EA0D011CB87CB7000000

#### Authenticated Decryption
#### MsgID= 162, KeyID= 84 Ad Size =   25, Ct Size =  115
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 03CE8E5FC35DE19650030112
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=25 bytes
HDR = 12000019
DAT = 57143B10A7865C612CE150979422E38C8F8AE426F3C3A8E695000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=115 bytes
HDR = 56000073
DAT = 4972D607E156C06334920247713E77710B2DAFA6B858B550746C4FB10B86F0C45F1B952CBD657D07E7DB897BF054B7FC94DA5066CC30C79507F721D15D715A94B6D9DC2C17262C37C8E8E36E1306486CD0B1098E7C263B3B1CCFBE36166DEDCFDA957876CABC9EE5AD68A8C6E5BE6400B6553C00
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = D329CC6F8788BDF8A3C5FD781C186B75

#### Authenticated Encryption
#### MsgID= 163, KeyID= 85 Ad Size =   85, Pt Size =   42
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 15B5362A5A3A74B68C931A7B
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=85 bytes
HDR = 12000055
DAT = 7F33607B7863325300CE8C4200F0414746D46A5CD9B96408B3612AD99E8A18854CA31F9FDCE6F8B5D0874F27F2965963EAF5301164844BC0A6D1B393F626E5438B98CE09451FA6193C0A461B19E1164238755CDA96000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=42 bytes
HDR = 4700002A
DAT = 3C4A3C9DDEC211D637646D45CCB3D24190AE6CA167589207DA128F5E3D120277F3E71A9C9093A3396C290000

#### Authenticated Encryption
#### MsgID= 164, KeyID= 86 Ad Size =   86, Pt Size =  104
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 122CA4F5234C317A312EA765
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=86 bytes
HDR = 12000056
DAT = 3CFF8AEBABEBC91B923F3FC5CBEF7C35CBBD32B10A85FE62BDBD4DA780E0A9CC66F3735F0D0BAF2C95B845676033A63F9E5E45E1FDC55AB4D62E353759240CB9067B84DE865C1DA4CD4007553A9E23B8B350DC5E12210000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=104 bytes
HDR = 47000068
DAT = D16C66A92D03C3EB7132FAD2E2D889B2E959C12AEEDB13CFBDA9E999A93F0D6C12A1D5E8941E00ABB2993593E8B2750B81FF4B6F5DAFCBA1F1C9D6663FCC34DAD133357E570E422F4661731E1A3CFCADAC3C0FB6BEFCAD4D75E674E4E4E63211DD580D5A81F12ADB

#### Authenticated Encryption
#### MsgID= 165, KeyID= 87 Ad Size =   93, Pt Size =    2
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 157CF4AAB6DDE3AE8A0D1568
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=93 bytes
HDR = 1200005D
DAT = 6DB024C383397FC2214D0D6837B356DAF73B7852BB3FDCD91A64F6EBD144A6486FC3F6EE4EB73A37F05D2E37D07FBCCF040D2679A541CE827C4A7C699E9DE8D0EF282DF92DB6B177525FF1F2681B825FBE56F2C71418CFBF4EB96CFBE7000000
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=2 bytes
HDR = 47000002
DAT = 517A0000

#### Authenticated Decryption
#### MsgID= 166, KeyID= 88 Ad Size =   72, Ct Size =  123
# Instruction: Opcode=Activate Key
INS = 70000000
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 9E3A68072A462F81EEB393F0
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=72 bytes
HDR = 12000048
DAT = 78C8E23FF710302422B7F614F565BBE323421037C14CEA6F77C5D348B659715C8501F9225E84647385A9E3E05D6DA29B033BEF964052D3E4682459D9AB3977CB13EDB5ECAFFD2C77
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=123 bytes
HDR = 5600007B
DAT = F8526A4EAE6D82F407F3794A89E7FA1F1380EDAE874DCEF3A051C0401A9FE424E19E182B864E03E1C55016F658E6EC9310F543B96078E5E3CD1FAA0FE6FAC046A0F2786A4244A7D090A7090245C31DA856D5E56FF0E3A4859896E1630497B89C5AF3B841471096947BAC4BBA909F4790835B792E93267908F6A4E300
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = BD98C0CF81298B3A30F12A5F34E5DEEF

#### Authenticated Encryption
#### MsgID= 167, KeyID= 88 Ad Size =   91, Pt Size =   86
# Instruction: Opcode=Authenticated Encryption
INS = 20000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 02E39065CD64AE4D36612E69
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=91 bytes
HDR = 1200005B
DAT = 486243042841F416E0D98A59B460E23A410394895C798B0EF35ACA561B7886F58E51D89F75CEBB27015CAB2333B433B0CAAF4802CCF4A9E6A6BCFA15144954D9FA448AFCB9FD89A1BECC46EA8120BB7FF17D5102F7E1AEDB511EA200
# Info :                Plaintext, EOI=1 EOT=1, Last=1, Length=86 bytes
HDR = 47000056
DAT = 327396F42A7CFE35C36A580722AEADCE7715C94A750947B0B91B111C13FB2F85ADECB4074B748A6EAA5753A31197806B79C57E6EF5F4C233C2523755A9D9113DCA9255E02D21397E3DFE349F2E30A368DB10B50840940000

#### Authenticated Decryption
#### MsgID= 168, KeyID= 88 Ad Size =    4, Ct Size =   41
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = FCB4AE8E6751619AB21817DC
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=4 bytes
HDR = 12000004
DAT = 6AFD64A0
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=41 bytes
HDR = 56000029
DAT = 9487F9C9A9F4B8ACD27BDBDF1997ACF0A675A08689D3610ACE6B37C66EDD26814CEF2B5956FEBD5133000000
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = 6679B4CCB6397DA3AC424E5A889B2D29

#### Authenticated Decryption
#### MsgID= 169, KeyID= 88 Ad Size =   93, Ct Size =   79
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 45D96C6F63219D643151D659
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=93 bytes
HDR = 1200005D
DAT = 025256E886183D47CBD48D48FCA4D55DB4732464B794892D74D9FF579C54B142F3CD1DC914EC073E80CBA3475375D2543744B60D6B33940C25EB104D028C6EE4C879DE53D7E4C24C935567F8C1037157D5D7FCDD6BD83F88F1C66689B2000000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=79 bytes
HDR = 5600004F
DAT = E73A7BA883F68DA69BD9FDA4F9A8175681052CC94893ABD3808CCC69FB38089FD79FDCA74AD3634D257CC30ADB345A546642A6670A0534F8392774596CBF7175E9319CEB2B49DF22B55F3F5B686A9400
# Info :                      Tag, EOI=0 EOT=1, Last=1, Length=16 bytes
HDR = 83000010
DAT = DCDF422FE9ACBD38D2ABBC5431641CC1

#### Authenticated Decryption
#### MsgID= 170, KeyID= 88 Ad Size =   78, Ct Size =   48
# Instruction: Opcode=Authenticated Decryption
INS = 30000000
# Info :                     Npub, EOI=0 EOT=1, Last=0, Length=12 bytes
HDR = D200000C
DAT = 7E363D336F3C158590634D93
# Info :          Associated Data, EOI=0 EOT=1, Last=0, Length=78 bytes
HDR = 1200004E
DAT = AF68A9A2D765B9AD8350CC54E510A4C2FB550294950C533A4E2C4A1D0879872C57BB995974615FF16A60FA19A82B6B3D7C01EE2B6607C65A9916C07CEB2AB9FC5C18E489913A586BB4062B7A88BF0000
# Info :               Ciphertext, EOI=1 EOT=1, Last=0, Length=48 bytes
HDR = 56000030
